id_EXIST,lang,text,task2_soft_label,task2_label_vector,task2_hard_label,task2_hard_label_name,split
201575,en,@mustbeKAY Do you believe that men kill women rapidly in this country and rape them every day.,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.8}","[0.0, 0.2, 0.8]",2,REPORTED,TRAIN_EN
201576,en,@ukcali97 @elemsrita @iamseanxo @DLove820 @jjasshole She saying alot of predators pretend to be maintenance so they can get into the house and kidnap/kill women. Its not an argument that all men are bad its about safety. I’m a guy and I’m still wary of maintenance people in my house…,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.75}","[0.0, 0.25, 0.75]",2,REPORTED,TRAIN_EN
201577,en,overturning roe v wade won't stop abortion; it will only stop SAFE abortion. this won't save babies--it will kill women.,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_EN
201578,en,@DhLadylaw Black terrorists hate &amp; kill women. Your move…,"{'DIRECT': 0.2, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.8}","[0.2, 0.0, 0.8]",2,REPORTED,TRAIN_EN
201579,en,@Pulane__Mokoena @Abramjee So it’s fine if men kill men? It’s only a problem if men kill women?,"{'DIRECT': 0.6, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.2}","[0.6, 0.2, 0.2]",0,DIRECT,TRAIN_EN
201580,en,@Toadhall22 @HWistrich Women are outraged by the much lighter sentences given to men who may not even claim to have been 'nagged' for any length of time.And to men who kill women during sex and claim that it was what she wanted.,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_EN
201581,en,We really need more positive male role models in mainstream media who don't have 'laddish' and 'outlandish craic' attitudes to everyday life. And that's without touching on the culture war of giving popular influencers drive time shows on radio stations🤷‍♂️,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201582,en,"Amadour seeing Florida at the moment, i'm feeling sort of like a laddish observation.","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201583,en,"Army laddish culture comment a mistake, Gen Sir Nick Carter says https://t.co/yovOkkbpkv","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_EN
201584,en,@Cornerboyle76 Must be my bad head. I forgot how much you love rugby. And laddish town centre bars.,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201586,en,"Pink is for someone who despise bigotry and misogyny. Pink is for the empowered!Pink is for LENI! The hue is ideal for her, who has always been the face of opposition to all laddish authoritarians.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_EN
201588,en,"@zObscurantist It’s odd that somebody like Baddiel, who has in the past blacked up on TV, publicly praised misogynistic comedy, and was at the forefront of the dreadful reactionary laddish culture, is now held up as a progressive who can teach us liberal values.","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201589,en,Armed forces head General Sir Nick Carter defends 'laddish culture' https://t.co/4cOKxoaWna @MailOnline A world in the hand of #dickheads,"{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201592,en,"@StuartPenney1 @andrewmercado For real, I mean. Not as part of some sort of laddish ruse.","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201593,en,Hell. But I opened up the late 90s Leary's psychedelic utopianism seems that orchestrates not less laddish than simply cut,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_EN
201595,en,"@jimmyrabbite786 @mikeparry8 @emmahayes1 Football used to be more than mere entertainment, like Strictly, or I'm A Celebrity. It used to be a celebration of ladness when it wasn't bad to be laddish, and now it's about something alien to a male celebration of sporting endeavour and camaraderie.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_EN
201596,en,@HairyMonkeyGor1 @brambledoodle @Emmabarnett @BBCWomansHour You have to talk about male laddish culture and keep exposing it.,"{'DIRECT': 0.4, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.2}","[0.4, 0.4, 0.2]",0,DIRECT,TRAIN_EN
201598,en,"Now this is ""laddish"" chanting I can get behind 😂 https://t.co/QJVqGsvovj","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_EN
201599,en,"@onewhoseethall @MargaretAtwood I'm not ""reducing"" oppression at all. I'm saying that patriarchal culture is the source of misogyny and is the common ""enemy"" of all who fall foul of it. And if you think that ""alpha male"" thinking is only for wolves, then try ""wolf-whistle"". Laddish louts are a thing.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6, 'REPORTED': 0.4}","[0.0, 0.6, 0.4]",1,JUDGEMENTAL,TRAIN_EN
201600,en,"Do I have to be a loud obnoxious, laddish bloke to get noticed. Or will the right woman actually come along without warning do you reckon ? Answers on a postcard please","{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.0}","[0.8333333333333334, 0.16666666666666666, 0.0]",0,DIRECT,TRAIN_EN
201601,en,"These days ladies don't mind giving out their number and never reply you on whatsapp, they are all building whatsapp TV for entertainment and marketing bags/shoes/anything 😂😂","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.0}","[0.3333333333333333, 0.6666666666666666, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201602,en,If I’m driving and you(ladies) don’t do this to me I’ll chase you out of my car https://t.co/QHLMqGNsO1,"{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.0}","[0.8333333333333334, 0.16666666666666666, 0.0]",0,DIRECT,TRAIN_EN
201603,en,Why old ladies don’t like to comb out they roller set?,"{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_EN
201604,en,"@chris_edoja @AlayoDreams @jayythedope @Izzy_director Like the ladies don't want it, like they don't enjoy it more... We are always funny... They should come out with their full chest and ask for payment for having sex...  Cos those who do that actually gets paid!","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.0}","[0.3333333333333333, 0.6666666666666666, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201605,en,I’ve made peace with the fact that in my hood my ladies don’t support me but always pull up on me when they need something from me🌚 even if it means reposting ey they don’t bother😂my supporters/clients/customers are people who ain’t from my hood and I love that too💕,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_EN
201606,en,He took it to far 🤣🤣🤣🤣🤣 the ladies don’t even go this long https://t.co/itVZ42cTVP,"{'DIRECT': 0.8, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.2}","[0.8, 0.0, 0.2]",0,DIRECT,TRAIN_EN
201607,en,One thing for sure ladies don't really like good guys. Sometimes even when you good. Just be bad for no reason one day. https://t.co/uVjBm2ZPDQ https://t.co/I02oRMpnUx,"{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_EN
201608,en,"Men,The death of lion can't be announced by a goat, and if a goat dares to, then it ought be slaughtered in feast to honor the dead lion.I mean focus on hustle bro, this ladies don't post broke men, have you ever seen me on someone's status?FOCUS!#Terryanne","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}","[0.8, 0.2, 0.0]",0,DIRECT,TRAIN_EN
201609,en,"I SAID SHE'S THICC!Being on the ""Clock App"" for just one week has taught me that little boys don't understand that growing a b00ty through weightlifting almost always necessitates also growing your legs. Silly little boys... Ladies, don't be afraid of … https://t.co/Apwn609Gqi https://t.co/441sFxNqBI","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_EN
201610,en,"Ladies, don’t let these dudes touch your face in the club, they don’t wash their hands ☹️","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201611,en,"@Mbahdeyforyou Crazy shit is, the ladies don't even mind 🤕.They will soon have a means of identification for this source of income and they will wear it with pride.","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_EN
201612,en,"@Ayodeji36614787 @Quingjazzie0 @DijahMoon @tommyk____ Tbh bro, they will just come online and be posting sexual pictures here and there. What else was she expecting us to say about the pictures. Most of these ladies don't even know their worth bro. She know say I go def rubbish her, na why she quick go block me. Oloriburuku girl.","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.16666666666666666}","[0.3333333333333333, 0.5, 0.16666666666666666]",1,JUDGEMENTAL,TRAIN_EN
201613,en,Some accusations you can tell that this is just nothing but https://t.co/RJlOtirki4 every lady who’s been in a relationship with JubJub were all raped?hai man come on guys.some of the things he said were wrong for him to say. Ladies don’t misuse your powers.please guys,"{'DIRECT': 0.6, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.2}","[0.6, 0.2, 0.2]",0,DIRECT,TRAIN_EN
201614,en,@ogakelly @Postsubman People on Twitter not in the real world.Besides this is an accusation and it must have been proven she was lying which can only be done in the court of law.And I am sure ladies don't easily  retract their statement.,"{'DIRECT': 0.4, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.2}","[0.4, 0.4, 0.2]",0,DIRECT,TRAIN_EN
201615,en,"Ladies don't be a boring girlfriend, take him to the motuary and show him the space you have reserved for him if he breaks your heart.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_EN
201616,en,"Ladies, don't let you being a lady deceive you that you ain't gotta take care of yourself. We observe and pick the clean ones among you, mind you I didn't say ""pure"". Who even is aye?","{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_EN
201617,en,"@DrJRobinson23 Sadly, so many ladies don’t want him to in the first place😞","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201618,en,As a man you can’t claim to be a breast lover yet you are known for breaking the hearts of busty ladies! Don’t bite the nipples that fed you.,"{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.16666666666666666}","[0.8333333333333334, 0.0, 0.16666666666666666]",0,DIRECT,TRAIN_EN
201619,en,"Ladies, don’t forget your masc on your face when going out https://t.co/3Mk6V0gAJe","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_EN
201620,en,@_tiffiny_m Him and my mom is the same age is she’s living her best life 🤣🤣🤣🤣🤣🤣. Clearly the ladies don’t want him to go,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201621,en,"@WeaponizedRage Aerosmith in 1987: ""Dude looks like a lady""","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201622,en,@BroganShaw1 the lil click clack on the phone screen makes me feel like a lady,"{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.0}","[0.8333333333333334, 0.16666666666666666, 0.0]",0,DIRECT,TRAIN_EN
201623,en,@Nonameshd Looks like a lady u seriously want 2 pants . Love the angle,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201624,en,"@azuretimegears I mean if we're being ""adult"", one of them has hair that looks like a lady toy💁🏾‍♂️","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201625,en,@jordannorth1 @Channel4 Dude looks like a lady! 🎶 absolutely classic film 🎥,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201626,en,dis shit look like a lady from tha 1600s  ain’t it https://t.co/o4W9hacvbm,"{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_EN
201628,en,"After finishing #SteveHarvey book #thinklikeasuccessactlikeasuccess, I rate it 10/10 🌟 in which I highly recommend , and now I will begin reading act like a lady think like a man 👀📖","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201629,en,@Toluspinnn Not a fan of excessive sweetness also.. Can't be smelling like a lady. Problem with those Blue perfs you mentioned is that they have mostly being reformulated after thier release making latter batches weaker or with less projection.,"{'DIRECT': 0.8, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}","[0.8, 0.2, 0.0]",0,DIRECT,TRAIN_EN
201630,en,Dude Looks Like A Lady Reloaded https://t.co/hpokEZpej2 via @BitChute,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201631,en,"@LettermenRow JZ has manners, sitting like a lady should!  😂","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201632,en,"I cut out coupons to shop, grabbed Starbucks, and then blasted/sang along to ""Dude Looks Like a Lady"" on the drive home.I'm going to be the coolest, hippest grandfather.","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.3333333333333333}","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,DIRECT,TRAIN_EN
201633,en,My mama told me treat er like a lady… my dawgs told me treat er like a Thot,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201634,en,♫ NOW PLAYING : Treat Her Like A Lady (Single Version) by The Temptations https://t.co/SnQOMeRAH7 https://t.co/jAkZdf32qV,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201635,en,@IAmaLeowoman Not Norman acting like a lady there when he wipe the tears😂😂😂😭😭 https://t.co/NjfFHeBBbQ,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201636,en,Now Playing:  The Temptations - Treat Her Like a Lady   Listen Live: https://t.co/HdPs3ksq6g,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_EN
201637,en,Dude does not look like a lady! https://t.co/C62JmKSzy0,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201638,en,Act like a Lady. Think like a man.,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201639,en,"Share the bills if you respect yourself. Some guys don’t like a lady paying there bills but it’s advisable to offer sharing the bills on a date, I’m glad my  ex once did when my atm fucked me up on our first date and she cleared it off with her own money though I refunded her. https://t.co/MmF1rw2QrQ","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.3333333333333333}","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,DIRECT,TRAIN_EN
201640,en,@stillgray @KurtSchlichter Dude looks like a lady... Women should be so proud of being out maneuvered by a man.,"{'DIRECT': 0.8333333333333334, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.16666666666666666}","[0.8333333333333334, 0.0, 0.16666666666666666]",0,DIRECT,TRAIN_EN
201641,en,"oh what the hellI think the woman that lives above us is singing but the sound feels like is coming from my room and, to be honest, it doesn't even sound like a woman's voiceit sounds more like a little girl's?","{'DIRECT': 0.0, 'JUDGEMENTAL': 1.0, 'REPORTED': 0.0}","[0.0, 1.0, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201642,en,man i Feel like a womanI vote for #Lucifer for #TheSciFiFantasyShow of 2021 #PCAs,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201643,en,"@ACLU this ""she"" is definitively a man. a man body. a man strength. It is totally unfair to women to compete with this faux-woman.""She"" can dress like a woman, live like one etcetctec. no competition for transgender.","{'DIRECT': 0.8, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}","[0.8, 0.2, 0.0]",0,DIRECT,TRAIN_EN
201647,en,"@KevOnStage Shania Twain “Man, I Feel Like a Woman”I headband to it.I have no shame, so there’s no sense in trying to make me feel any.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.3333333333333333}","[0.0, 0.6666666666666666, 0.3333333333333333]",1,JUDGEMENTAL,TRAIN_EN
201648,en,@_Magda_Sophia @Lisa_Wilkinson @polliecards Yes... I do just wish the poster said fight like a 'woman' as the language of 'girl' continues to infantilise them.,"{'DIRECT': 0.16666666666666666, 'JUDGEMENTAL': 0.16666666666666666, 'REPORTED': 0.6666666666666666}","[0.16666666666666666, 0.16666666666666666, 0.6666666666666666]",2,REPORTED,TRAIN_EN
201649,en,"@Poker_Spaz There's no way to sum up our experiences up in a tweet, but I think I understand fairly well. My mother, aunts, cousins did a number on my mental health. I'm trying my best to untangle the mess, but I still feel like a woman disliked by women. Online backstabbing doen't help.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_EN
201650,en,finished my book today :) which was Quit Like A Woman by Holly Whitaker and i highly it recommend to anyone trying to break a habit or start anew :) and anyway this is hitting currently https://t.co/FA2W1TFRxK,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_EN
201651,en,"Ford has one of my favorite lines ever in a movie in WORKING GIRL: ""You're the first woman I've seen at one of these things who dresses like a woman, not the way a woman thinks a man would dress if he was a woman."" (to Melanie Griffith who goes to a cocktail party in a dress)","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.3333333333333333}","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,DIRECT,TRAIN_EN
201652,en,@cabbageskvot @hwardius Also sounds like a woman I’d like to meet 👀,"{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.3333333333333333}","[0.6666666666666666, 0.0, 0.3333333333333333]",0,DIRECT,TRAIN_EN
201653,en,"@RIFinsFan22 ""Man of integrity"".  More like a woman scorned.","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201654,en,There is nothing like a woman with tattoos. God bless you for making us all feel a little bit better every day. Enjoy your evening https://t.co/vlaNdVjmuU,"{'DIRECT': 0.6666666666666666, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.0}","[0.6666666666666666, 0.3333333333333333, 0.0]",0,DIRECT,TRAIN_EN
201655,en,@philsfd54 @KAYJohn00067174 they have to EARN you smelling like a woman instead of an ape,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201656,en,"@evanstinks @D_B_Harrison If you examine the human anatomy of the man who dresses like a woman, you know he is a man. You can ""think"" he's a woman, but what people think in their minds is sometimes wrong. I go by objective evidence, e.g. his biology, human anatomy and physiology, and genetics.","{'DIRECT': 0.6, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.0}","[0.6, 0.4, 0.0]",0,DIRECT,TRAIN_EN
201657,en,"Man thinks moaning will win him the title , moving like a woman https://t.co/Ku4BK8vSfz","{'DIRECT': 0.3333333333333333, 'JUDGEMENTAL': 0.6666666666666666, 'REPORTED': 0.0}","[0.3333333333333333, 0.6666666666666666, 0.0]",1,JUDGEMENTAL,TRAIN_EN
201658,en,"@Mr_John_Harvey_ @AMeskell The self pity from some men on this thread is pretty shocking. They don't understand we're talking about sexual violence, or that if they're scared, perhaps some1 shorter&amp; frailer (like a woman) would b more so","{'DIRECT': 0.4, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.4}","[0.4, 0.2, 0.4]",0,DIRECT,TRAIN_EN
201659,en,"""Hell hath no fury like a woman scorned""Sara Winter","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.25}","[0.5, 0.25, 0.25]",0,DIRECT,TRAIN_EN
201660,en,Ayleen said hell hath no fury like a woman scorned! #TindlerSwindler,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201661,en,“mansplaining” is literally just how intelligent men talk bro,"{'DIRECT': 0.8, 'JUDGEMENTAL': 0.2, 'REPORTED': 0.0}","[0.8, 0.2, 0.0]",0,DIRECT,TRAIN_EN
201662,en,"@dr_seminnis I know a guy who's an expert on everything. As soon as he gets back from the resurrection of JFK Jr. party I'll let him know. As a woman, you'll be especially happy to know he excels at mansplaining too.You're welcome 😉","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.0}","[0.75, 0.25, 0.0]",0,DIRECT,TRAIN_EN
201663,en,"This might end up pissing of a lot of people, but it needs to be saidI used to belong to TSB but I left because of the toxic masculinity that’s seemingly competed for thereI’ve never seen so many obnoxious men engaging in mansplaining and misogyny in my life.  Sad. Really sad","{'DIRECT': 0.25, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.25}","[0.25, 0.5, 0.25]",1,JUDGEMENTAL,TRAIN_EN
201664,en,@thestephaniewat It’s also mansplaining to tell a heroic health care worker her mask isn’t good enough. Or to act as if your field / your contribution to pandemic response is the only thing that matters whilst condescending toward someone like Dr Kuppalli who actually does work that saves lives.,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.5}","[0.0, 0.5, 0.5]",1,JUDGEMENTAL,TRAIN_EN
201665,en,@MAlbritton2016 @R_Denhollander Kinda sounds like you're mansplaining law to a lawyer.,"{'DIRECT': 0.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 1.0}","[0.0, 0.0, 1.0]",2,REPORTED,TRAIN_EN
201666,en,"Just been blocked by someone for apparently 'mansplaining' something to someone. I would have made the comment whether they were male or female. Some people are very touchy seeing as they are basically shouting out to the world everything that comes into their heads, sheesh!","{'DIRECT': 0.75, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.25}","[0.75, 0.0, 0.25]",0,DIRECT,TRAIN_EN
201667,en,The best way to prevent yourself from mansplaining is to know absolutely nothing about anything. just be dumb as hell. head empty.,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201668,en,this bitch is mansplaining CHRISTINE TO ME. BITCH IVE GROWN UP ON HORROR,"{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201669,en,"@Libertive Ah ok, guess we’re adding “mansplaining” to the list of things you don’t understand. And yes they factually do  to claim otherwise is… well… both dim but also kinda predictable. 🤷‍♂️","{'DIRECT': 1.0, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.0}","[1.0, 0.0, 0.0]",0,DIRECT,TRAIN_EN
201670,en,Hard to believe this is a real account on Twitter. A man mansplaining women's issues. https://t.co/ifE3Wgrl6S,"{'DIRECT': 0.2, 'JUDGEMENTAL': 0.4, 'REPORTED': 0.4}","[0.2, 0.4, 0.4]",1,JUDGEMENTAL,TRAIN_EN
201671,en,"@aliceinlibland @libsoftiktok “Toxic masculinity” doesn’t exist. That’s a bullshit, made up term. And so is “mansplaining” so please save it.","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_EN
201672,en,Just spent the last 20 minutes mansplaining cryptocurrency to a 30yo woman…I’m healed and no longer mentally ill,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.0, 'REPORTED': 0.5}","[0.5, 0.0, 0.5]",0,DIRECT,TRAIN_EN
201673,en,"@AyTadPole I feel like I may have done some mansplaining here, and if I did, I sincerely apologize. You're obviously very intelligent. I didn't mean to even imply, let alone treat you otherwise. I'm sorry if I did. It's been a rough couple of days. I'm not at my best.","{'DIRECT': 0.0, 'JUDGEMENTAL': 0.3333333333333333, 'REPORTED': 0.6666666666666666}","[0.0, 0.3333333333333333, 0.6666666666666666]",2,REPORTED,TRAIN_EN
201674,en,"@bds28 @c_difiore @OGsHeadband1 @ScotiabankArena @Raptors @MLSEPR @the_raptor Most women love practicality, but that still doesn't mean that every woman attending the game has pants with enough pocket space to carry necessities.  But keep mansplaining about women's clothing.  🙄","{'DIRECT': 0.5, 'JUDGEMENTAL': 0.5, 'REPORTED': 0.0}","[0.5, 0.5, 0.0]",0,DIRECT,TRAIN_EN
201675,en,tianlang-jun spent far too long manipulating and mansplaining he deserves some time to malewife,"{'DIRECT': 0.5, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.25}","[0.5, 0.25, 0.25]",0,DIRECT,TRAIN_EN
201676,en,@CommieRon @donfromyaad @mirothunderfuck Irrelevant to you. Not to Jews. And yes goysplaining. Like whitesplaining. Mansplaining.,"{'DIRECT': 0.25, 'JUDGEMENTAL': 0.25, 'REPORTED': 0.5}","[0.25, 0.25, 0.5]",2,REPORTED,TRAIN_EN
